Date,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Product_ID,Demand,Price,Production_Capacity,Inventory_Level,Order_Backlog,Competitor_Price,Raw_Material_Cost,Labor_Cost,Energy_Cost,Machine_Utilization,Energy_Consumption,Maintenance_History,Failure_Rate,Supply_Chain_Risks,Quality_Control,Financial_Risks,Compliance
2023-09-07,3,101,A2,M1,P1,130,10.566970374461361,501,227,44,7.720684748244231,3.9368440992640816,2.2884633682127142,3.0895931940036054,0.9437315265986995,4827,Routine maintenance,0.047083800702159326,Supplier A lead time increased,0.9465937467168565,0.9191672774506955,Compliant with ISO 14001
2023-09-08,1,102,A3,M1,P1,140,18.696493445752026,353,225,32,19.07549536753119,1.9966414688515117,3.7370458759952836,3.977269612062779,0.7976428190208159,4649,Replaced faulty component,0.048355596083221375,Transportation strike affecting delivery,0.9553144847265171,0.9271116245329877,Compliant with OHSAS 18001
2023-09-09,3,102,A1,M1,P2,127,8.090264034963543,373,208,29,7.779930981023118,2.15535349607543,3.850131820546072,3.5952712525377963,0.7416418474582409,5099,No maintenance recorded,0.023761450525752313,Supplier A lead time increased,0.9500539385003535,0.9174480142713031,Compliant with ISO 14001
2023-09-10,3,101,A2,M2,P1,116,12.26822105067767,377,219,61,7.506281064740623,2.8344280461913605,2.634208938089113,1.8951214441837618,0.7017842341703986,5296,No maintenance recorded,0.03509256461590822,Transportation strike affecting delivery,0.9301563242503682,0.9104722323716772,Compliant with OHSAS 18001
2023-09-11,3,101,A1,M1,P3,92,7.57336406561639,306,128,79,10.567083019592914,1.420107260146858,4.6030502023335576,2.8092288667525023,0.8376648897907797,4002,Routine maintenance,0.018086023636385617,Supplier B bankruptcy risk,0.9088008427502289,0.9103414345675459,Compliant with ISO 14001
2023-09-12,2,103,A2,M1,P1,53,8.279065521986546,342,197,34,7.540312643536283,2.5808537708854598,2.452143055923714,1.431717391977478,0.7842341085658942,5047,Replaced faulty component,0.010013599470642927,Supplier A lead time increased,0.921406280919287,0.931779160900678,Compliant with ISO 14001
2023-09-13,2,101,A3,M3,P3,53,13.214477518286685,572,220,46,18.604495424862588,4.330962291314648,2.2092109716348993,3.07183904424233,0.8616895861340481,4107,Routine maintenance,0.027567451555527513,Supplier A lead time increased,0.9150190726608094,0.9217821010223319,Compliant with ISO 14001
2023-09-14,2,101,A1,M1,P1,75,17.9091506042535,489,148,79,15.077110000396058,3.4112774914083386,3.5515075088406904,3.4891976541302236,0.8662700582440249,5206,Routine maintenance,0.02464806882635727,Supplier A lead time increased,0.9461153542752994,0.9648534965054635,Compliant with ISO 9001
2023-09-15,3,101,A1,M3,P3,98,14.375991444968639,571,123,36,19.10702124217758,1.014013505563308,1.0674827873322994,2.3563485688439805,0.7816776005358386,5005,Replaced faulty component,0.026054322414737666,Transportation strike affecting delivery,0.9063136471456084,0.9501471285577001,Compliant with ISO 14001
2023-09-16,3,103,A3,M1,P3,62,8.35051567796749,431,114,46,19.747679703078568,3.9945236250974636,2.791438515324072,2.6264046042617863,0.706801747591626,5182,No maintenance recorded,0.022521474624153874,Transportation strike affecting delivery,0.9323038591851837,0.9344486312090836,Compliant with ISO 14001
2023-09-17,1,103,A2,M2,P1,144,12.408344443002647,322,235,46,12.056921732517278,4.229249667750326,3.8491689343758404,1.2653282145239757,0.923883492091933,4274,Routine maintenance,0.039119482479142625,Supplier A lead time increased,0.974006799353335,0.961510549559609,Compliant with OHSAS 18001
2023-09-18,1,102,A1,M1,P2,127,18.700640565054364,309,147,31,14.11806379904621,4.103467882080706,2.3392251889342592,3.8967574617984346,0.762562748986444,4290,Routine maintenance,0.022178850080115057,Supplier B bankruptcy risk,0.9698372017881691,0.9377672935412271,Compliant with ISO 14001
2023-09-19,3,103,A2,M1,P1,90,16.694116750035924,426,216,48,14.10970019464499,2.2786834620106995,3.2677138771087475,1.8040687576283716,0.9050128910886492,5177,Routine maintenance,0.02078112657350816,Transportation strike affecting delivery,0.950320609173512,0.908277574060579,Compliant with ISO 14001
2023-09-20,3,102,A2,M2,P2,56,10.147954551155168,373,153,46,16.263139918530914,3.7474316517993183,4.8813282369774855,2.225814010843129,0.9458541982864211,4052,Routine maintenance,0.049655440158460656,Supplier B bankruptcy risk,0.9464084587261749,0.91972622511181,Compliant with ISO 9001
2023-09-21,1,102,A3,M3,P2,82,15.101222211387775,555,161,37,8.180952090740911,1.0724727249028563,1.7993329119910508,4.782789211207501,0.7342074225952087,4776,No maintenance recorded,0.046934420310562386,Transportation strike affecting delivery,0.9698312178109375,0.9256625195850245,Compliant with ISO 14001
2023-09-22,3,101,A1,M3,P2,87,10.60061020681999,377,203,32,12.886749348310268,2.197750856216527,3.0346813377361794,1.9912838437820883,0.8316212499794854,4678,Routine maintenance,0.04310090419839313,Transportation strike affecting delivery,0.9790146922573068,0.9211653878194934,Compliant with OHSAS 18001
2023-09-23,3,103,A2,M3,P3,127,13.37716113209593,514,215,49,19.611141017631667,4.752775284652871,2.9064791051882857,4.973741467670028,0.8856644366014489,4928,Replaced faulty component,0.041784625344095334,Transportation strike affecting delivery,0.9498716229927403,0.97865817856253,Compliant with ISO 9001
2023-09-24,2,103,A2,M1,P2,124,6.033910445634283,595,124,21,17.596864346113477,3.397443462186022,1.7661634255032004,1.0073292481634688,0.826938773003765,4997,No maintenance recorded,0.03451773765780973,Supplier B bankruptcy risk,0.9656313536444505,0.9112305377550769,Compliant with OHSAS 18001
2023-09-25,3,102,A3,M1,P3,73,16.481601961475327,433,196,68,7.499365079184123,3.1255617694647935,2.687241565471979,2.960652993616122,0.8418937726220841,5166,Routine maintenance,0.04416486309504108,Supplier A lead time increased,0.9406999160146998,0.9283050677008127,Compliant with OHSAS 18001
2023-09-26,3,103,A3,M2,P3,76,12.699439380781431,596,249,62,8.250532210174843,4.042076416451226,4.986227192878161,1.6774787363583687,0.8427279076700377,4775,Routine maintenance,0.012381839679558238,Transportation strike affecting delivery,0.9289652001700489,0.9522862136788467,Compliant with ISO 9001
2023-09-27,1,103,A3,M2,P3,101,6.356588879498177,321,188,47,15.626514810078563,3.4398682215105723,2.129142480764559,4.90731790856751,0.7302926518321015,4015,Routine maintenance,0.025524813811666217,Supplier A lead time increased,0.9032978153999719,0.9562321930451892,Compliant with ISO 14001
2023-09-28,2,102,A3,M3,P1,146,5.679540691698607,487,201,73,11.620471824247161,3.68403542138125,2.786454773191539,2.8837198688529684,0.8291907723925267,4028,Routine maintenance,0.020304387686292818,Transportation strike affecting delivery,0.9191846395011056,0.9273683002004706,Compliant with ISO 14001
2023-09-29,1,102,A3,M3,P1,116,16.854638037742745,344,128,74,13.232177453199895,1.1859073071818846,2.1135368986557226,3.46957684005725,0.8780862705187917,5003,No maintenance recorded,0.0287728119222478,Supplier A lead time increased,0.9485827304314144,0.9281127347863737,Compliant with ISO 9001
2023-09-30,2,102,A3,M2,P2,125,6.3364224709972845,445,225,50,17.89007594918273,3.194918286973622,1.4421947505273938,1.803536293980212,0.8558166497556821,4524,No maintenance recorded,0.040084590847934025,Supplier B bankruptcy risk,0.9074222325726804,0.9247392457694144,Compliant with ISO 9001
2023-10-01,2,101,A3,M3,P1,145,8.675380284821829,536,237,39,10.242338664844617,2.4553286231476195,2.2823842722434824,3.2849251020005457,0.7983241397275787,4357,Routine maintenance,0.04210938741340637,Transportation strike affecting delivery,0.9553216478080774,0.9270884229378552,Compliant with OHSAS 18001
2023-10-02,3,103,A2,M1,P2,92,6.043567497306877,517,137,39,15.57713070679801,2.503638481558669,1.1650957781452647,4.499768198993213,0.8015542710419356,5241,No maintenance recorded,0.0261407508765525,Supplier B bankruptcy risk,0.9118467333760134,0.9191180468086569,Compliant with ISO 14001
2023-10-03,2,102,A2,M2,P2,100,8.950963458938803,373,106,45,12.214967535496164,4.187062525229113,1.2338141249610777,1.8226848711149368,0.7939745740978175,4748,Replaced faulty component,0.035570221183605644,Transportation strike affecting delivery,0.9042293657071141,0.9604141701395894,Compliant with ISO 9001
2023-10-04,1,102,A1,M2,P3,76,11.919260657145585,517,150,35,5.108218537031949,2.666179288944931,3.462459581377971,4.653545833944214,0.7735467294525789,5086,Replaced faulty component,0.013554721681916848,Transportation strike affecting delivery,0.9270061578967744,0.944051108898779,Compliant with OHSAS 18001
2023-10-05,1,103,A1,M3,P1,90,19.03426548261564,521,102,41,17.921656977668803,1.0175453547401343,2.8756100734664867,4.440839351016814,0.9337469870726862,4427,No maintenance recorded,0.011859996096040347,Supplier B bankruptcy risk,0.9707105345233946,0.9363725531538748,Compliant with ISO 9001
2023-10-06,2,101,A3,M3,P3,133,13.704092937675611,337,215,60,8.77198541715309,1.6571942354736935,4.1705181371670275,2.4232915819657563,0.8344268260849594,4060,No maintenance recorded,0.02265473690103051,Supplier A lead time increased,0.9003185463695978,0.9389742422475439,Compliant with OHSAS 18001
2023-10-07,2,102,A1,M1,P1,124,17.934053324933735,348,219,44,13.347991560435593,2.0767574767143637,2.7471648305859606,2.1231119954840096,0.9324510299722701,4039,No maintenance recorded,0.011474429359209637,Supplier A lead time increased,0.9298992730965299,0.9311345551699801,Compliant with OHSAS 18001
2023-10-08,2,101,A3,M2,P3,67,9.296567573839239,446,133,31,11.08049605389488,2.880145329579288,1.7878492055213138,2.517124149461172,0.8100761549819893,4253,No maintenance recorded,0.030427646159572233,Supplier A lead time increased,0.930799416326921,0.92957677360796,Compliant with ISO 9001
2023-10-09,2,102,A1,M3,P1,104,5.07598163136983,586,127,67,19.096153543481815,2.9024156182884293,3.3851365563998215,1.094421805088266,0.8930967354479111,4206,Routine maintenance,0.026893067250459105,Supplier A lead time increased,0.9110772784910521,0.9194048885888404,Compliant with OHSAS 18001
2023-10-10,2,103,A2,M2,P1,110,17.375688625849413,464,225,51,7.462138629755344,3.6044769160231613,3.3852814432971705,1.8321745237509743,0.9392894019358782,5085,Replaced faulty component,0.021395099745551788,Supplier A lead time increased,0.9237216267303165,0.923150002152103,Compliant with ISO 14001
2023-10-11,1,103,A1,M2,P2,117,7.3954759922860696,464,232,69,14.534005197415649,3.463577181469144,4.882421818559401,4.636796990315383,0.9177549481642453,5408,No maintenance recorded,0.030821027790293262,Supplier A lead time increased,0.9006764240505497,0.9001860274946574,Compliant with OHSAS 18001
2023-10-12,2,103,A1,M3,P2,100,10.157833513158156,370,147,42,19.976777619565368,4.8952671534134,3.2099084210123747,4.751797396313349,0.8885618047794865,4273,Routine maintenance,0.014825793259901299,Transportation strike affecting delivery,0.9522238753302849,0.958369653977216,Compliant with ISO 14001
2023-10-13,1,101,A1,M2,P3,143,6.525939574151305,517,191,51,14.998495184221104,4.223621590575708,3.759596646734441,1.6122675396733421,0.7956623824393156,4220,Routine maintenance,0.02645479000116193,Transportation strike affecting delivery,0.9711715064533709,0.9500029580373218,Compliant with ISO 9001
2023-10-14,3,103,A3,M1,P1,69,16.311125186545826,571,211,69,12.908795811179218,4.162857759226165,1.3851730340396475,4.460422714650534,0.8322108600926158,4067,No maintenance recorded,0.03854634214570641,Supplier A lead time increased,0.9627059665920219,0.9079083649678255,Compliant with ISO 14001
2023-10-15,3,101,A1,M3,P1,90,19.008608955289027,552,122,26,8.868692280580673,2.3647110401272675,3.3549983545233277,2.460680130938628,0.7398945134071864,5323,Replaced faulty component,0.02642849888887079,Supplier B bankruptcy risk,0.9252191154256408,0.9169986949145928,Compliant with ISO 14001
2023-10-16,2,102,A1,M2,P2,119,18.685543737040597,469,249,77,5.935556695394751,3.303791397567425,3.77926265490674,4.400799037699404,0.7438998156428951,5028,Replaced faulty component,0.022356163732209198,Transportation strike affecting delivery,0.9059795324144332,0.9485129121933414,Compliant with ISO 9001
2023-10-17,1,102,A1,M2,P3,68,11.231665266507466,448,143,35,16.635443188810658,2.545427586465786,4.222373438045231,3.979339719603644,0.8525233699002562,4440,No maintenance recorded,0.01314340579797285,Transportation strike affecting delivery,0.9536769841220438,0.9287762896525444,Compliant with OHSAS 18001
2023-10-18,3,101,A2,M2,P3,145,13.053661035371794,373,179,29,5.537987479629589,2.992128832114097,3.2417833646818788,2.7496341946539147,0.8898146860509151,4660,Replaced faulty component,0.01592907906201871,Supplier A lead time increased,0.9047941835721174,0.9198652416220989,Compliant with ISO 14001
2023-10-19,2,103,A1,M3,P1,140,18.242019908497433,379,248,57,13.522379962210238,2.401920874022577,4.990716961457022,3.64841610602168,0.8732893312086709,4747,No maintenance recorded,0.015987616769438193,Supplier B bankruptcy risk,0.912238855665129,0.9510476195798678,Compliant with ISO 9001
2023-10-20,3,103,A3,M2,P2,77,6.6686172287018834,433,223,75,12.372122449318665,2.409711488236256,3.5204647527900295,2.710974351161823,0.8293994221651142,4798,Replaced faulty component,0.03970473701026305,Supplier A lead time increased,0.9712363598962003,0.9155266624969514,Compliant with ISO 9001
2023-10-21,1,103,A1,M1,P3,131,19.950709415637967,398,212,65,11.88455316162028,2.9560524065812195,4.400432585476972,3.3311770385003774,0.8751354070868159,5454,Routine maintenance,0.043126899727719305,Supplier A lead time increased,0.9624118643964729,0.9626220228444071,Compliant with ISO 14001
2023-10-22,1,101,A2,M3,P1,126,15.684401052764445,443,110,31,18.717611621660865,4.969867127544195,3.46446462625134,1.6844340224432952,0.9057443025799508,4807,Replaced faulty component,0.02666145281076738,Transportation strike affecting delivery,0.9591799465065126,0.9214834023868127,Compliant with ISO 14001
2023-10-23,3,103,A3,M3,P2,126,18.398027210325733,364,173,60,12.460342193336217,3.257033442884482,4.0798523143199805,3.6530947331419337,0.7540940879356163,4493,No maintenance recorded,0.02619365681550631,Supplier B bankruptcy risk,0.9090219243361449,0.9646682993880461,Compliant with OHSAS 18001
2023-10-24,2,103,A2,M2,P2,78,15.839058984999355,307,134,73,14.073243781290971,2.639324034828237,3.3091001468059646,3.6968227529482864,0.87240853803825,4514,Routine maintenance,0.04614694788443709,Supplier B bankruptcy risk,0.9235442921181191,0.9054499917621429,Compliant with ISO 14001
2023-10-25,3,101,A2,M1,P2,74,13.370090524284427,530,168,35,14.591026874150403,3.142918798978391,3.751972345415143,1.786960509170119,0.8054523306737771,4425,No maintenance recorded,0.0320205834898285,Supplier A lead time increased,0.9764682293532937,0.9710344140282964,Compliant with OHSAS 18001
2023-10-26,1,101,A2,M1,P1,140,18.494728829495017,523,150,65,8.428021892859421,1.5036678842046292,1.319054180133287,1.560725988293152,0.7470293691782149,4697,No maintenance recorded,0.027247980349522936,Supplier A lead time increased,0.9082044862916414,0.9767420738766235,Compliant with ISO 14001
2023-10-27,1,101,A2,M2,P2,50,5.417403864286058,597,149,71,12.620763412964905,4.005052848660338,3.8312650917579334,3.5844202064436326,0.8809771711586868,5341,No maintenance recorded,0.013097280004836866,Transportation strike affecting delivery,0.9699808659309854,0.9778831892746372,Compliant with ISO 14001
2023-10-28,2,103,A2,M3,P3,59,18.293231606895574,353,172,23,18.31875372466977,4.41238269249125,3.481425084548558,1.4915934307225243,0.8901933476033964,4591,Replaced faulty component,0.011498802206870344,Supplier A lead time increased,0.9344415476567108,0.9085951543775654,Compliant with ISO 14001
2023-10-29,3,101,A3,M2,P1,101,12.456140231432363,461,163,44,13.31200717900117,1.583207801305809,3.7759739031320354,4.112110105298448,0.7081885263630552,5019,No maintenance recorded,0.019983324042525657,Supplier A lead time increased,0.911179169261364,0.9388217405597716,Compliant with ISO 14001
2023-10-30,3,103,A3,M3,P2,146,8.618706391502512,450,205,21,19.20360013811385,4.151005190406223,2.856788901281268,2.2846248484707963,0.9049794675283501,5142,Routine maintenance,0.031005669536387157,Supplier A lead time increased,0.959904712361183,0.9546002061700122,Compliant with OHSAS 18001
2023-10-31,1,102,A3,M2,P2,128,18.02416740713727,370,181,45,15.076569841237472,2.4264082465948884,2.845612699931903,4.603601383632604,0.8649290701184915,4176,Replaced faulty component,0.011941305471937627,Transportation strike affecting delivery,0.9625423028521991,0.9317289850406077,Compliant with ISO 9001
